feeder,topology,portfolio,native_dc_share,seed,converter_efficiency,case,line_loss_kwh,endpoint_loss_kwh,boundary_loss_kwh,material_index,converter_capacity_kw,converter_count,max_ampacity_fraction,max_single_edge_drop_pu,total_loss_kwh,objective,dc_node_fraction,dc_energy_fraction,dc_bus_signature,boundary_signature,conductor_scale_signature,architecture,state_evaluations,transition_evaluations
rural,synthetic_mst,K1,0.5,20260926,0.94,hybrid_fixed,378.21256781754676,3242.5034319356314,0.0,1.2807195256278303,0.0,0,0.38500716212699965,0.0029732407962778217,3620.715999753178,3624.5581583300614,0.0,0.0,,,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,all-AC,27.0,50.0
rural,synthetic_mst,K1,0.5,20260926,0.94,hybrid_joint,189.34452806402868,3242.5034319356314,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,3431.84795999966,3438.6615459342656,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,27.0,150.0
rural,synthetic_mst,K1,0.5,20260926,0.94,hybrid_ideal,189.34452806402868,0.0,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,189.34452806402868,196.15811399863418,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,27.0,150.0
rural,synthetic_mst,K1,0.5,20260926,0.96,all_ac_fixed,378.21256781754676,3242.5034319356314,0.0,1.2807195256278303,0.0,0,0.38500716212699965,0.0029732407962778217,3620.715999753178,3624.5581583300614,0.0,0.0,,,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,all-AC,14.0,13.0
rural,synthetic_mst,K1,0.5,20260926,0.96,all_ac_conductor,189.34452806402868,3242.5034319356314,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,3431.84795999966,3438.6615459342656,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,14.0,39.0
rural,synthetic_mst,K1,0.5,20260926,0.96,hybrid_fixed,378.21256781754676,3242.5034319356314,0.0,1.2807195256278303,0.0,0,0.38500716212699965,0.0029732407962778217,3620.715999753178,3624.5581583300614,0.0,0.0,,,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,all-AC,27.0,50.0
rural,synthetic_mst,K1,0.5,20260926,0.96,hybrid_joint,189.34452806402868,3242.5034319356314,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,3431.84795999966,3438.6615459342656,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,27.0,150.0
rural,synthetic_mst,K1,0.5,20260926,0.96,hybrid_ideal,189.34452806402868,0.0,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,189.34452806402868,196.15811399863418,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,27.0,150.0
rural,synthetic_mst,K1,0.5,20260926,0.98,all_ac_fixed,378.21256781754676,3242.5034319356314,0.0,1.2807195256278303,0.0,0,0.38500716212699965,0.0029732407962778217,3620.715999753178,3624.5581583300614,0.0,0.0,,,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,all-AC,14.0,13.0
rural,synthetic_mst,K1,0.5,20260926,0.98,all_ac_conductor,189.34452806402868,3242.5034319356314,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,3431.84795999966,3438.6615459342656,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,14.0,39.0
rural,synthetic_mst,K1,0.5,20260926,0.98,hybrid_fixed,377.97056702723955,2887.7499637512556,254.34880074336758,1.2572269564727463,4.6000000000000005,1,0.38500716212699965,0.0029732407962778217,3520.0693315218628,3533.0410123912807,0.07692307692307693,0.054703638042505255,13,9-13,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,hybrid,27.0,50.0
rural,synthetic_mst,K1,0.5,20260926,0.98,hybrid_joint,189.2683115199129,2887.7499637512556,254.34880074336758,2.200717604069917,4.6000000000000005,1,0.19250358106349982,0.0014866203981389109,3331.367076014536,3347.1692288267454,0.07692307692307693,0.054703638042505255,13,9-13,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1|9-2:2|2-5:2|5-4:2,hybrid,27.0,150.0
rural,synthetic_mst,K1,0.5,20260926,0.98,hybrid_ideal,189.34452806402868,0.0,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,189.34452806402868,196.15811399863418,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,27.0,150.0
rural,synthetic_mst,K1,0.5,20260926,0.99,all_ac_fixed,378.21256781754676,3242.5034319356314,0.0,1.2807195256278303,0.0,0,0.38500716212699965,0.0029732407962778217,3620.715999753178,3624.5581583300614,0.0,0.0,,,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,all-AC,14.0,13.0
rural,synthetic_mst,K1,0.5,20260926,0.99,all_ac_conductor,189.34452806402868,3242.5034319356314,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,3431.84795999966,3438.6615459342656,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,14.0,39.0
rural,synthetic_mst,K1,0.5,20260926,0.99,hybrid_fixed,377.97056702723955,2887.7499637512556,166.5928407719703,1.2572269564727463,4.6000000000000005,1,0.38500716212699965,0.0029732407962778217,3432.3133715504655,3445.2850524198834,0.07692307692307693,0.054703638042505255,13,9-13,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,hybrid,27.0,50.0
rural,synthetic_mst,K1,0.5,20260926,0.99,hybrid_joint,189.2683115199129,2887.7499637512556,166.5928407719703,2.200717604069917,4.6000000000000005,1,0.19250358106349982,0.0014866203981389109,3243.6111160431387,3259.413268855348,0.07692307692307693,0.054703638042505255,13,9-13,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1|9-2:2|2-5:2|5-4:2,hybrid,27.0,150.0
rural,synthetic_mst,K1,0.5,20260926,0.99,hybrid_ideal,189.34452806402868,0.0,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,189.34452806402868,196.15811399863418,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,27.0,150.0
rural,synthetic_mst,K1,0.75,20260924,0.94,all_ac_fixed,378.21256781754676,4863.755147903446,0.0,1.2807195256278303,0.0,0,0.38500716212699965,0.0029732407962778217,5241.9677157209935,5245.809874297877,0.0,0.0,,,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,all-AC,14.0,13.0
rural,synthetic_mst,K1,0.75,20260924,0.94,all_ac_conductor,189.34452806402868,4863.755147903446,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,5053.099675967475,5059.913261902081,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,14.0,39.0
rural,synthetic_mst,K1,0.75,20260924,0.94,hybrid_fixed,378.21256781754676,4863.755147903446,0.0,1.2807195256278303,0.0,0,0.38500716212699965,0.0029732407962778217,5241.9677157209935,5245.809874297877,0.0,0.0,,,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,all-AC,27.0,50.0
rural,synthetic_mst,K1,0.75,20260924,0.94,hybrid_joint,189.34452806402868,4863.755147903446,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,5053.099675967475,5059.913261902081,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,27.0,150.0
rural,synthetic_mst,K1,0.75,20260924,0.94,hybrid_ideal,189.34452806402868,0.0,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,189.34452806402868,196.15811399863418,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,27.0,150.0
rural,synthetic_mst,K1,0.75,20260924,0.96,all_ac_fixed,378.21256781754676,4863.755147903446,0.0,1.2807195256278303,0.0,0,0.38500716212699965,0.0029732407962778217,5241.9677157209935,5245.809874297877,0.0,0.0,,,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,all-AC,14.0,13.0
rural,synthetic_mst,K1,0.75,20260924,0.96,all_ac_conductor,189.34452806402868,4863.755147903446,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,5053.099675967475,5059.913261902081,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,14.0,39.0
rural,synthetic_mst,K1,0.75,20260924,0.96,hybrid_fixed,378.21256781754676,4863.755147903446,0.0,1.2807195256278303,0.0,0,0.38500716212699965,0.0029732407962778217,5241.9677157209935,5245.809874297877,0.0,0.0,,,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,all-AC,27.0,50.0
rural,synthetic_mst,K1,0.75,20260924,0.96,hybrid_joint,189.34452806402868,4863.755147903446,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,5053.099675967475,5059.913261902081,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,27.0,150.0
rural,synthetic_mst,K1,0.75,20260924,0.96,hybrid_ideal,189.34452806402868,0.0,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,189.34452806402868,196.15811399863418,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,27.0,150.0
rural,synthetic_mst,K1,0.75,20260924,0.98,all_ac_fixed,378.21256781754676,4863.755147903446,0.0,1.2807195256278303,0.0,0,0.38500716212699965,0.0029732407962778217,5241.9677157209935,5245.809874297877,0.0,0.0,,,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,all-AC,14.0,13.0
rural,synthetic_mst,K1,0.75,20260924,0.98,all_ac_conductor,189.34452806402868,4863.755147903446,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,5053.099675967475,5059.913261902081,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,14.0,39.0
rural,synthetic_mst,K1,0.75,20260924,0.98,hybrid_fixed,361.95183837787414,2368.0880600934415,1705.9195532130627,1.184201908844171,27.6,2,0.38500716212699965,0.0029732407962778217,4435.959451684378,4494.71205741091,0.3076923076923077,0.38483646049993564,2|4|5|13,9-13|9-2,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,hybrid,27.0,50.0
rural,synthetic_mst,K1,0.75,20260924,0.98,hybrid_joint,181.2589471952302,2368.0880600934415,1705.9195532130627,2.0546675088127664,27.6,2,0.19250358106349982,0.0014866203981389109,4255.266560501735,4316.630563028173,0.3076923076923077,0.38483646049993564,2|4|5|13,9-13|9-2,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1|9-2:2|2-5:2|5-4:2,hybrid,27.0,150.0
rural,synthetic_mst,K1,0.75,20260924,0.98,hybrid_ideal,189.34452806402868,0.0,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,189.34452806402868,196.15811399863418,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,27.0,150.0
rural,synthetic_mst,K1,0.75,20260924,0.99,all_ac_fixed,378.21256781754676,4863.755147903446,0.0,1.2807195256278303,0.0,0,0.38500716212699965,0.0029732407962778217,5241.9677157209935,5245.809874297877,0.0,0.0,,,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,all-AC,14.0,13.0
rural,synthetic_mst,K1,0.75,20260924,0.99,all_ac_conductor,189.34452806402868,4863.755147903446,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,5053.099675967475,5059.913261902081,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,14.0,39.0
rural,synthetic_mst,K1,0.75,20260924,0.99,hybrid_fixed,361.9198095178281,2217.130480609691,1205.7499799500042,1.1357703084917476,32.2,4,0.38500716212699965,0.0029732407962778217,3784.8002700775232,3852.6075810029984,0.46153846153846156,0.4081143972319309,2|4|5|7|12|13,6-7|8-12|9-13|9-2,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,hybrid,27.0,50.0
rural,synthetic_mst,K1,0.75,20260924,0.99,hybrid_joint,181.22691833518422,2217.130480609691,1205.7499799500042,2.0062359084603427,32.2,4,0.19250358106349982,0.0014866203981389109,3604.1073788948793,3674.5260866202602,0.46153846153846156,0.4081143972319309,2|4|5|7|12|13,6-7|8-12|9-13|9-2,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1|9-2:2|2-5:2|5-4:2,hybrid,27.0,150.0
rural,synthetic_mst,K1,0.75,20260924,0.99,hybrid_ideal,189.34452806402868,0.0,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,189.34452806402868,196.15811399863418,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,27.0,150.0
rural,synthetic_mst,K1,0.75,20260925,0.94,all_ac_fixed,378.21256781754676,4863.755147903446,0.0,1.2807195256278303,0.0,0,0.38500716212699965,0.0029732407962778217,5241.9677157209935,5245.809874297877,0.0,0.0,,,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,all-AC,14.0,13.0
rural,synthetic_mst,K1,0.75,20260925,0.94,all_ac_conductor,189.34452806402868,4863.755147903446,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,5053.099675967475,5059.913261902081,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,14.0,39.0
rural,synthetic_mst,K1,0.75,20260925,0.94,hybrid_fixed,378.21256781754676,4863.755147903446,0.0,1.2807195256278303,0.0,0,0.38500716212699965,0.0029732407962778217,5241.9677157209935,5245.809874297877,0.0,0.0,,,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,all-AC,27.0,50.0
rural,synthetic_mst,K1,0.75,20260925,0.94,hybrid_joint,189.34452806402868,4863.755147903446,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,5053.099675967475,5059.913261902081,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,27.0,150.0
rural,synthetic_mst,K1,0.75,20260925,0.94,hybrid_ideal,189.34452806402868,0.0,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,189.34452806402868,196.15811399863418,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,27.0,150.0
rural,synthetic_mst,K1,0.75,20260925,0.96,all_ac_fixed,378.21256781754676,4863.755147903446,0.0,1.2807195256278303,0.0,0,0.38500716212699965,0.0029732407962778217,5241.9677157209935,5245.809874297877,0.0,0.0,,,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,all-AC,14.0,13.0
rural,synthetic_mst,K1,0.75,20260925,0.96,all_ac_conductor,189.34452806402868,4863.755147903446,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,5053.099675967475,5059.913261902081,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,14.0,39.0
rural,synthetic_mst,K1,0.75,20260925,0.96,hybrid_fixed,378.21256781754676,4863.755147903446,0.0,1.2807195256278303,0.0,0,0.38500716212699965,0.0029732407962778217,5241.9677157209935,5245.809874297877,0.0,0.0,,,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,all-AC,27.0,50.0
rural,synthetic_mst,K1,0.75,20260925,0.96,hybrid_joint,189.34452806402868,4863.755147903446,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,5053.099675967475,5059.913261902081,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,27.0,150.0
rural,synthetic_mst,K1,0.75,20260925,0.96,hybrid_ideal,189.34452806402868,0.0,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,189.34452806402868,196.15811399863418,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,27.0,150.0
rural,synthetic_mst,K1,0.75,20260925,0.98,all_ac_fixed,378.21256781754676,4863.755147903446,0.0,1.2807195256278303,0.0,0,0.38500716212699965,0.0029732407962778217,5241.9677157209935,5245.809874297877,0.0,0.0,,,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,all-AC,14.0,13.0
rural,synthetic_mst,K1,0.75,20260925,0.98,all_ac_conductor,189.34452806402868,4863.755147903446,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,5053.099675967475,5059.913261902081,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,14.0,39.0
rural,synthetic_mst,K1,0.75,20260925,0.98,hybrid_fixed,374.15902339907564,2709.432748575317,1437.0752442334665,1.1827551683227426,21.79776976,3,0.38500716212699965,0.0029732407962778217,4520.667016207859,4567.810821232827,0.3076923076923077,0.3322004809786884,4|8|12|13,1-8|9-13|5-4,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,hybrid,27.0,50.0
rural,synthetic_mst,K1,0.75,20260925,0.98,hybrid_joint,187.29879931760374,2709.432748575317,1437.0752442334665,2.089096665919755,21.79776976,3,0.19250358106349982,0.0014866203981389109,4333.806792126387,4383.669621644147,0.3076923076923077,0.3322004809786884,4|8|12|13,1-8|9-13|5-4,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1|9-2:2|2-5:2|5-4:2,hybrid,27.0,150.0
rural,synthetic_mst,K1,0.75,20260925,0.98,hybrid_ideal,189.34452806402868,0.0,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,189.34452806402868,196.15811399863418,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,27.0,150.0
rural,synthetic_mst,K1,0.75,20260925,0.99,all_ac_fixed,378.21256781754676,4863.755147903446,0.0,1.2807195256278303,0.0,0,0.38500716212699965,0.0029732407962778217,5241.9677157209935,5245.809874297877,0.0,0.0,,,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,all-AC,14.0,13.0
rural,synthetic_mst,K1,0.75,20260925,0.99,all_ac_conductor,189.34452806402868,4863.755147903446,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,5053.099675967475,5059.913261902081,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,14.0,39.0
rural,synthetic_mst,K1,0.75,20260925,0.99,hybrid_fixed,374.1353224823671,2608.886399295317,976.8869743426278,1.1592631561200077,24.55776976,4,0.38500716212699965,0.0029732407962778217,3959.908696120312,4012.502025108672,0.38461538461538464,0.3477049131852533,4|7|8|12|13,6-7|1-8|9-13|5-4,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,hybrid,27.0,50.0
rural,synthetic_mst,K1,0.75,20260925,0.99,hybrid_joint,187.27509840089522,2608.886399295317,976.8869743426278,2.0656046537170205,24.55776976,4,0.19250358106349982,0.0014866203981389109,3773.0484720388404,3828.360825519991,0.38461538461538464,0.3477049131852533,4|7|8|12|13,6-7|1-8|9-13|5-4,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1|9-2:2|2-5:2|5-4:2,hybrid,27.0,150.0
rural,synthetic_mst,K1,0.75,20260925,0.99,hybrid_ideal,189.34452806402868,0.0,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,189.34452806402868,196.15811399863418,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,27.0,150.0
rural,synthetic_mst,K1,0.75,20260926,0.94,all_ac_fixed,378.21256781754676,4863.7551479034455,0.0,1.2807195256278303,0.0,0,0.38500716212699965,0.0029732407962778217,5241.967715720993,5245.809874297876,0.0,0.0,,,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,all-AC,14.0,13.0
rural,synthetic_mst,K1,0.75,20260926,0.94,all_ac_conductor,189.34452806402868,4863.7551479034455,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,5053.0996759674745,5059.91326190208,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,14.0,39.0
rural,synthetic_mst,K1,0.75,20260926,0.94,hybrid_fixed,378.21256781754676,4863.7551479034455,0.0,1.2807195256278303,0.0,0,0.38500716212699965,0.0029732407962778217,5241.967715720993,5245.809874297876,0.0,0.0,,,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,all-AC,27.0,50.0
rural,synthetic_mst,K1,0.75,20260926,0.94,hybrid_joint,189.34452806402868,4863.7551479034455,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,5053.0996759674745,5059.91326190208,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,27.0,150.0
rural,synthetic_mst,K1,0.75,20260926,0.94,hybrid_ideal,189.34452806402868,0.0,0.0,2.271195311535169,0.0,0,0.19250358106349982,0.0014866203981389109,189.34452806402868,196.15811399863418,0.0,0.0,,,3-6:2|6-11:2|6-7:1|6-1:2|11-10:2|1-0:2|1-8:1.5|10-9:2|8-12:1|9-13:1.5|9-2:2|2-5:2|5-4:2,all-AC,27.0,150.0
rural,synthetic_mst,K1,0.75,20260926,0.96,all_ac_fixed,378.21256781754676,4863.7551479034455,0.0,1.2807195256278303,0.0,0,0.38500716212699965,0.0029732407962778217,5241.967715720993,5245.809874297876,0.0,0.0,,,3-6:1|6-11:1|6-7:1|6-1:1|11-10:1|1-0:1|1-8:1|10-9:1|8-12:1|9-13:1|9-2:1|2-5:1|5-4:1,all-AC,14.0,13.0
