feeder,topology,portfolio,native_dc_share,seed,converter_efficiency,ablation,line_loss_kwh,endpoint_loss_kwh,boundary_loss_kwh,material_index,converter_capacity_kw,converter_count,max_ampacity_fraction,max_single_edge_drop_pu,total_loss_kwh,objective,dc_node_fraction,dc_energy_fraction,dc_bus_signature,boundary_signature,conductor_scale_signature,architecture,state_evaluations,transition_evaluations,ac_total_loss_kwh,ac_objective,loss_change_pct,baseline_architecture,baseline_boundary_signature,baseline_converter_count,baseline_dc_node_fraction,baseline_dc_energy_fraction,baseline_loss_change_pct,architecture_changed_vs_baseline,boundary_changed_vs_baseline,converter_count_change_vs_baseline,dc_bus_fraction_change_vs_baseline,dc_energy_fraction_change_vs_baseline,loss_contrast_change_pct_points_vs_baseline
rural,original,K1,0.5,20260924,0.99,no_boundary_efficiency_loss,65.58859876511983,806.4712857256264,757.5648000000001,3.6095955800000006,43.24,3,0.08404938271604938,0.001160366966131579,1629.6246844907464,1726.9334712307464,0.5384615384615384,0.568852586062504,2|4|5|6|11|12|13,3-6|8-12|9-2,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,hybrid,27.0,132.0,3346.6421916211957,3359.415636381196,-51.305679209724055,hybrid,8-12|9-2|5-4,3,0.23076923076923078,0.3050841441573576,-33.255175753988404,False,True,0,0.30769230769230765,0.2637684419051464,-18.05050345573565
rural,original,K1,0.5,20260924,0.99,no_standby_loss,65.58859876511983,806.4712857256264,894.3061636718239,3.6095955800000006,43.24,3,0.08404938271604938,0.001160366966131579,1766.3660481625702,1863.6748349025702,0.5384615384615384,0.568852586062504,2|4|5|6|11|12|13,3-6|8-12|9-2,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,hybrid,27.0,132.0,3346.6421916211957,3359.415636381196,-47.21975200740241,hybrid,8-12|9-2|5-4,3,0.23076923076923078,0.3050841441573576,-33.255175753988404,False,True,0,0.30769230769230765,0.2637684419051464,-13.964576253414009
rural,original,K1,0.5,20260924,0.99,no_capacity_regularizer,103.20842376143597,1264.0306630168775,866.4713621621244,4.09510108,22.080000000000002,3,0.0957748692164467,0.0014591677809868422,2233.710448940438,2245.9957521804376,0.23076923076923078,0.3050841441573576,2|4|12,8-12|9-2|5-4,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,hybrid,27.0,132.0,3346.6421916211957,3359.415636381196,-33.255175753988404,hybrid,8-12|9-2|5-4,3,0.23076923076923078,0.3050841441573576,-33.255175753988404,False,False,0,0.0,0.0,0.0
rural,original,K1,0.5,20260924,0.99,no_endpoint_mismatch_loss,104.13875968556492,0.0,0.0,4.2578149199999995,0.0,0,0.0957748692164467,0.0014591677809868422,104.13875968556492,116.91220444556492,0.0,0.0,,,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,all-AC,27.0,132.0,104.13875968556492,116.91220444556492,0.0,hybrid,8-12|9-2|5-4,3,0.23076923076923078,0.3050841441573576,-33.255175753988404,True,True,-3,-0.23076923076923078,-0.3050841441573576,33.255175753988404
rural,original,K1,0.5,20260924,0.99,no_boundary_electrical_loss,84.1618702589056,58.884840373124966,0.0,3.9487175400000005,103.28366107999999,7,0.08404938271604938,0.0014591677809868422,143.04671063203057,361.46018541203057,0.5384615384615384,0.5090801508169835,2|4|6|7|10|11|12,3-6|3-7|11-13|10-9|8-12|9-2|5-4,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,hybrid,27.0,132.0,3346.6421916211957,3359.415636381196,-95.72566463812089,hybrid,8-12|9-2|5-4,3,0.23076923076923078,0.3050841441573576,-33.255175753988404,False,True,4,0.30769230769230765,0.20399600665962597,-62.470488884132486
rural,original,K1,0.5,20260924,0.99,electrical_ideal_conversion,104.13875968556492,0.0,0.0,4.2578149199999995,0.0,0,0.0957748692164467,0.0014591677809868422,104.13875968556492,116.91220444556492,0.0,0.0,,,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,all-AC,27.0,132.0,104.13875968556492,116.91220444556492,0.0,hybrid,8-12|9-2|5-4,3,0.23076923076923078,0.3050841441573576,-33.255175753988404,True,True,-3,-0.23076923076923078,-0.3050841441573576,33.255175753988404
rural,original,K1,0.5,20260924,0.99,full_ideal_converter,53.467153417228694,0.0,0.0,3.1933611900000005,68.41901172,4,0.08404938271604938,0.0007885991207466666,53.467153417228694,63.04723698722869,1.0,1.0,0|1|2|4|5|6|7|8|9|10|11|12|13,3-6|3-7|3-0|3-1,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,root-converted DC,27.0,132.0,104.13875968556492,116.91220444556492,-48.657777777777795,hybrid,8-12|9-2|5-4,3,0.23076923076923078,0.3050841441573576,-33.255175753988404,True,True,1,0.7692307692307692,0.6949158558426425,-15.402602023789392
rural,original,K1,0.5,20260925,0.94,baseline,104.13875968556492,3242.503431935631,0.0,4.2578149199999995,0.0,0,0.0957748692164467,0.0014591677809868422,3346.6421916211957,3359.415636381196,0.0,0.0,,,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,all-AC,27.0,132.0,3346.6421916211957,3359.415636381196,0.0,all-AC,,0,0.0,0.0,0.0,False,False,0,0.0,0.0,0.0
rural,original,K1,0.5,20260925,0.94,no_boundary_efficiency_loss,103.05168483513307,925.7401819006265,462.4889261952,4.1142872299999995,26.397769760000003,4,0.0957748692164467,0.0014591677809868422,1491.2807929309595,1556.4191941409595,0.23076923076923078,0.35724915927876116,2|4|8,1-8|8-12|9-2|5-4,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,hybrid,27.0,132.0,3346.6421916211957,3359.415636381196,-55.43949106167976,all-AC,,0,0.0,0.0,0.0,True,True,4,0.23076923076923078,0.35724915927876116,-55.43949106167976
rural,original,K1,0.5,20260925,0.94,no_standby_loss,104.13875968556492,3242.503431935631,0.0,4.2578149199999995,0.0,0,0.0957748692164467,0.0014591677809868422,3346.6421916211957,3359.415636381196,0.0,0.0,,,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,all-AC,27.0,132.0,3346.6421916211957,3359.415636381196,0.0,all-AC,,0,0.0,0.0,0.0,False,False,0,0.0,0.0,0.0
rural,original,K1,0.5,20260925,0.94,no_capacity_regularizer,104.13875968556492,3242.503431935631,0.0,4.2578149199999995,0.0,0,0.0957748692164467,0.0014591677809868422,3346.6421916211957,3359.415636381196,0.0,0.0,,,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,all-AC,27.0,132.0,3346.6421916211957,3359.415636381196,0.0,all-AC,,0,0.0,0.0,0.0,False,False,0,0.0,0.0,0.0
rural,original,K1,0.5,20260925,0.94,no_endpoint_mismatch_loss,104.13875968556492,0.0,0.0,4.2578149199999995,0.0,0,0.0957748692164467,0.0014591677809868422,104.13875968556492,116.91220444556492,0.0,0.0,,,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,all-AC,27.0,132.0,104.13875968556492,116.91220444556492,0.0,all-AC,,0,0.0,0.0,0.0,False,False,0,0.0,0.0,0.0
rural,original,K1,0.5,20260925,0.94,no_boundary_electrical_loss,84.89350322035622,317.7407745118758,0.0,4.00008209,108.56794788,8,0.08404938271604938,0.0014591677809868422,402.634277732232,631.770419762232,0.46153846153846156,0.5489962125224641,2|4|6|7|8|11,3-6|3-7|7-10|1-8|11-13|8-12|9-2|5-4,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,hybrid,27.0,132.0,3346.6421916211957,3359.415636381196,-87.96900730110063,all-AC,,0,0.0,0.0,0.0,True,True,8,0.46153846153846156,0.5489962125224641,-87.96900730110063
rural,original,K1,0.5,20260925,0.94,electrical_ideal_conversion,104.13875968556492,0.0,0.0,4.2578149199999995,0.0,0,0.0957748692164467,0.0014591677809868422,104.13875968556492,116.91220444556492,0.0,0.0,,,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,all-AC,27.0,132.0,104.13875968556492,116.91220444556492,0.0,all-AC,,0,0.0,0.0,0.0,False,False,0,0.0,0.0,0.0
rural,original,K1,0.5,20260925,0.94,full_ideal_converter,53.467153417228694,0.0,0.0,3.1933611900000005,68.41901172,4,0.08404938271604938,0.0007885991207466666,53.467153417228694,63.04723698722869,1.0,1.0,0|1|2|4|5|6|7|8|9|10|11|12|13,3-6|3-7|3-0|3-1,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,root-converted DC,27.0,132.0,104.13875968556492,116.91220444556492,-48.657777777777795,all-AC,,0,0.0,0.0,0.0,True,True,4,1.0,1.0,-48.657777777777795
rural,original,K1,0.5,20260925,0.96,baseline,104.13875968556492,3242.503431935631,0.0,4.2578149199999995,0.0,0,0.0957748692164467,0.0014591677809868422,3346.6421916211957,3359.415636381196,0.0,0.0,,,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,all-AC,27.0,132.0,3346.6421916211957,3359.415636381196,0.0,all-AC,,0,0.0,0.0,0.0,False,False,0,0.0,0.0,0.0
rural,original,K1,0.5,20260925,0.96,no_boundary_efficiency_loss,103.05168483513307,925.7401819006265,462.4889261952,4.1142872299999995,26.397769760000003,4,0.0957748692164467,0.0014591677809868422,1491.2807929309595,1556.4191941409595,0.23076923076923078,0.35724915927876116,2|4|8,1-8|8-12|9-2|5-4,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,hybrid,27.0,132.0,3346.6421916211957,3359.415636381196,-55.43949106167976,all-AC,,0,0.0,0.0,0.0,True,True,4,0.23076923076923078,0.35724915927876116,-55.43949106167976
rural,original,K1,0.5,20260925,0.96,no_standby_loss,104.13875968556492,3242.503431935631,0.0,4.2578149199999995,0.0,0,0.0957748692164467,0.0014591677809868422,3346.6421916211957,3359.415636381196,0.0,0.0,,,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,all-AC,27.0,132.0,3346.6421916211957,3359.415636381196,0.0,all-AC,,0,0.0,0.0,0.0,False,False,0,0.0,0.0,0.0
rural,original,K1,0.5,20260925,0.96,no_capacity_regularizer,104.13875968556492,3242.503431935631,0.0,4.2578149199999995,0.0,0,0.0957748692164467,0.0014591677809868422,3346.6421916211957,3359.415636381196,0.0,0.0,,,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,all-AC,27.0,132.0,3346.6421916211957,3359.415636381196,0.0,all-AC,,0,0.0,0.0,0.0,False,False,0,0.0,0.0,0.0
rural,original,K1,0.5,20260925,0.96,no_endpoint_mismatch_loss,104.13875968556492,0.0,0.0,4.2578149199999995,0.0,0,0.0957748692164467,0.0014591677809868422,104.13875968556492,116.91220444556492,0.0,0.0,,,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,all-AC,27.0,132.0,104.13875968556492,116.91220444556492,0.0,all-AC,,0,0.0,0.0,0.0,False,False,0,0.0,0.0,0.0
rural,original,K1,0.5,20260925,0.96,no_boundary_electrical_loss,84.89350322035622,317.7407745118758,0.0,4.00008209,108.56794788,8,0.08404938271604938,0.0014591677809868422,402.634277732232,631.770419762232,0.46153846153846156,0.5489962125224641,2|4|6|7|8|11,3-6|3-7|7-10|1-8|11-13|8-12|9-2|5-4,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,hybrid,27.0,132.0,3346.6421916211957,3359.415636381196,-87.96900730110063,all-AC,,0,0.0,0.0,0.0,True,True,8,0.46153846153846156,0.5489962125224641,-87.96900730110063
rural,original,K1,0.5,20260925,0.96,electrical_ideal_conversion,104.13875968556492,0.0,0.0,4.2578149199999995,0.0,0,0.0957748692164467,0.0014591677809868422,104.13875968556492,116.91220444556492,0.0,0.0,,,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,all-AC,27.0,132.0,104.13875968556492,116.91220444556492,0.0,all-AC,,0,0.0,0.0,0.0,False,False,0,0.0,0.0,0.0
rural,original,K1,0.5,20260925,0.96,full_ideal_converter,53.467153417228694,0.0,0.0,3.1933611900000005,68.41901172,4,0.08404938271604938,0.0007885991207466666,53.467153417228694,63.04723698722869,1.0,1.0,0|1|2|4|5|6|7|8|9|10|11|12|13,3-6|3-7|3-0|3-1,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,root-converted DC,27.0,132.0,104.13875968556492,116.91220444556492,-48.657777777777795,all-AC,,0,0.0,0.0,0.0,True,True,4,1.0,1.0,-48.657777777777795
rural,original,K1,0.5,20260925,0.98,baseline,103.03631919201354,976.1514121043765,1589.684524679487,4.06827193,24.55776976,3,0.0957748692164467,0.0014591677809868422,2668.872255975877,2730.192611285877,0.3076923076923077,0.3650226638041915,2|4|8|12,1-8|9-2|5-4,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,hybrid,27.0,132.0,3346.6421916211957,3359.415636381196,-20.25223782041038,hybrid,1-8|9-2|5-4,3,0.3076923076923077,0.3650226638041915,-20.25223782041038,False,False,0,0.0,0.0,0.0
rural,original,K1,0.5,20260925,0.98,no_boundary_efficiency_loss,103.05168483513307,925.7401819006265,462.4889261952,4.1142872299999995,26.397769760000003,4,0.0957748692164467,0.0014591677809868422,1491.2807929309595,1556.4191941409595,0.23076923076923078,0.35724915927876116,2|4|8,1-8|8-12|9-2|5-4,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,hybrid,27.0,132.0,3346.6421916211957,3359.415636381196,-55.43949106167976,hybrid,1-8|9-2|5-4,3,0.3076923076923077,0.3650226638041915,-20.25223782041038,False,True,1,-0.07692307692307693,-0.0077735045254303525,-35.18725324126938
rural,original,K1,0.5,20260925,0.98,no_standby_loss,103.05168483513307,925.7401819006265,1184.1236132779604,4.1142872299999995,26.397769760000003,4,0.0957748692164467,0.0014591677809868422,2212.91548001372,2278.05388122372,0.23076923076923078,0.35724915927876116,2|4|8,1-8|8-12|9-2|5-4,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,hybrid,27.0,132.0,3346.6421916211957,3359.415636381196,-33.876543911563815,hybrid,1-8|9-2|5-4,3,0.3076923076923077,0.3650226638041915,-20.25223782041038,False,True,1,-0.07692307692307693,-0.0077735045254303525,-13.624306091153436
rural,original,K1,0.5,20260925,0.98,no_capacity_regularizer,103.03631919201354,976.1514121043765,1589.684524679487,4.06827193,24.55776976,3,0.0957748692164467,0.0014591677809868422,2668.872255975877,2681.077071765877,0.3076923076923077,0.3650226638041915,2|4|8|12,1-8|9-2|5-4,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,hybrid,27.0,132.0,3346.6421916211957,3359.415636381196,-20.25223782041038,hybrid,1-8|9-2|5-4,3,0.3076923076923077,0.3650226638041915,-20.25223782041038,False,False,0,0.0,0.0,0.0
rural,original,K1,0.5,20260925,0.98,no_endpoint_mismatch_loss,104.13875968556492,0.0,0.0,4.2578149199999995,0.0,0,0.0957748692164467,0.0014591677809868422,104.13875968556492,116.91220444556492,0.0,0.0,,,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,all-AC,27.0,132.0,104.13875968556492,116.91220444556492,0.0,hybrid,1-8|9-2|5-4,3,0.3076923076923077,0.3650226638041915,-20.25223782041038,True,True,-3,-0.3076923076923077,-0.3650226638041915,20.25223782041038
rural,original,K1,0.5,20260925,0.98,no_boundary_electrical_loss,84.89350322035622,317.7407745118758,0.0,4.00008209,108.56794788,8,0.08404938271604938,0.0014591677809868422,402.634277732232,631.770419762232,0.46153846153846156,0.5489962125224641,2|4|6|7|8|11,3-6|3-7|7-10|1-8|11-13|8-12|9-2|5-4,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,hybrid,27.0,132.0,3346.6421916211957,3359.415636381196,-87.96900730110063,hybrid,1-8|9-2|5-4,3,0.3076923076923077,0.3650226638041915,-20.25223782041038,False,True,5,0.15384615384615385,0.1839735487182726,-67.71676948069026
rural,original,K1,0.5,20260925,0.98,electrical_ideal_conversion,104.13875968556492,0.0,0.0,4.2578149199999995,0.0,0,0.0957748692164467,0.0014591677809868422,104.13875968556492,116.91220444556492,0.0,0.0,,,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,all-AC,27.0,132.0,104.13875968556492,116.91220444556492,0.0,hybrid,1-8|9-2|5-4,3,0.3076923076923077,0.3650226638041915,-20.25223782041038,True,True,-3,-0.3076923076923077,-0.3650226638041915,20.25223782041038
rural,original,K1,0.5,20260925,0.98,full_ideal_converter,53.467153417228694,0.0,0.0,3.1933611900000005,68.41901172,4,0.08404938271604938,0.0007885991207466666,53.467153417228694,63.04723698722869,1.0,1.0,0|1|2|4|5|6|7|8|9|10|11|12|13,3-6|3-7|3-0|3-1,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,root-converted DC,27.0,132.0,104.13875968556492,116.91220444556492,-48.657777777777795,hybrid,1-8|9-2|5-4,3,0.3076923076923077,0.3650226638041915,-20.25223782041038,True,True,1,0.6923076923076923,0.6349773361958084,-28.405539957367417
rural,original,K1,0.5,20260925,0.99,baseline,103.05168483513307,925.7401819006265,1048.5703105449006,4.1142872299999995,26.397769760000003,4,0.0957748692164467,0.0014591677809868422,2077.36217728066,2142.5005784906602,0.23076923076923078,0.35724915927876116,2|4|8,1-8|8-12|9-2|5-4,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,hybrid,27.0,132.0,3346.6421916211957,3359.415636381196,-37.92697102541653,hybrid,1-8|8-12|9-2|5-4,4,0.23076923076923078,0.35724915927876116,-37.92697102541653,False,False,0,0.0,0.0,0.0
rural,original,K1,0.5,20260925,0.99,no_boundary_efficiency_loss,103.05168483513307,925.7401819006265,462.4889261952,4.1142872299999995,26.397769760000003,4,0.0957748692164467,0.0014591677809868422,1491.2807929309595,1556.4191941409595,0.23076923076923078,0.35724915927876116,2|4|8,1-8|8-12|9-2|5-4,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,hybrid,27.0,132.0,3346.6421916211957,3359.415636381196,-55.43949106167976,hybrid,1-8|8-12|9-2|5-4,4,0.23076923076923078,0.35724915927876116,-37.92697102541653,False,False,0,0.0,0.0,-17.512520036263233
rural,original,K1,0.5,20260925,0.99,no_standby_loss,103.05168483513307,925.7401819006265,586.0813843497008,4.1142872299999995,26.397769760000003,4,0.0957748692164467,0.0014591677809868422,1614.8732510854602,1680.0116522954602,0.23076923076923078,0.35724915927876116,2|4|8,1-8|8-12|9-2|5-4,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,hybrid,27.0,132.0,3346.6421916211957,3359.415636381196,-51.74646231591385,hybrid,1-8|8-12|9-2|5-4,4,0.23076923076923078,0.35724915927876116,-37.92697102541653,False,False,0,0.0,0.0,-13.819491290497325
rural,original,K1,0.5,20260925,0.99,no_capacity_regularizer,103.05168483513307,925.7401819006265,1048.5703105449006,4.1142872299999995,26.397769760000003,4,0.0957748692164467,0.0014591677809868422,2077.36217728066,2089.70503897066,0.23076923076923078,0.35724915927876116,2|4|8,1-8|8-12|9-2|5-4,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,hybrid,27.0,132.0,3346.6421916211957,3359.415636381196,-37.92697102541653,hybrid,1-8|8-12|9-2|5-4,4,0.23076923076923078,0.35724915927876116,-37.92697102541653,False,False,0,0.0,0.0,0.0
rural,original,K1,0.5,20260925,0.99,no_endpoint_mismatch_loss,104.13875968556492,0.0,0.0,4.2578149199999995,0.0,0,0.0957748692164467,0.0014591677809868422,104.13875968556492,116.91220444556492,0.0,0.0,,,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,all-AC,27.0,132.0,104.13875968556492,116.91220444556492,0.0,hybrid,1-8|8-12|9-2|5-4,4,0.23076923076923078,0.35724915927876116,-37.92697102541653,True,True,-4,-0.23076923076923078,-0.35724915927876116,37.92697102541653
rural,original,K1,0.5,20260925,0.99,no_boundary_electrical_loss,84.89350322035622,317.7407745118758,0.0,4.00008209,108.56794788,8,0.08404938271604938,0.0014591677809868422,402.634277732232,631.770419762232,0.46153846153846156,0.5489962125224641,2|4|6|7|8|11,3-6|3-7|7-10|1-8|11-13|8-12|9-2|5-4,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,hybrid,27.0,132.0,3346.6421916211957,3359.415636381196,-87.96900730110063,hybrid,1-8|8-12|9-2|5-4,4,0.23076923076923078,0.35724915927876116,-37.92697102541653,False,True,4,0.23076923076923078,0.19174705324370295,-50.042036275684104
rural,original,K1,0.5,20260925,0.99,electrical_ideal_conversion,104.13875968556492,0.0,0.0,4.2578149199999995,0.0,0,0.0957748692164467,0.0014591677809868422,104.13875968556492,116.91220444556492,0.0,0.0,,,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,all-AC,27.0,132.0,104.13875968556492,116.91220444556492,0.0,hybrid,1-8|8-12|9-2|5-4,4,0.23076923076923078,0.35724915927876116,-37.92697102541653,True,True,-4,-0.23076923076923078,-0.35724915927876116,37.92697102541653
rural,original,K1,0.5,20260925,0.99,full_ideal_converter,53.467153417228694,0.0,0.0,3.1933611900000005,68.41901172,4,0.08404938271604938,0.0007885991207466666,53.467153417228694,63.04723698722869,1.0,1.0,0|1|2|4|5|6|7|8|9|10|11|12|13,3-6|3-7|3-0|3-1,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,root-converted DC,27.0,132.0,104.13875968556492,116.91220444556492,-48.657777777777795,hybrid,1-8|8-12|9-2|5-4,4,0.23076923076923078,0.35724915927876116,-37.92697102541653,True,True,0,0.7692307692307692,0.6427508407212388,-10.730806752361268
rural,original,K1,0.5,20260926,0.94,baseline,104.13875968556492,3242.5034319356314,0.0,4.2578149199999995,0.0,0,0.0957748692164467,0.0014591677809868422,3346.642191621196,3359.4156363811962,0.0,0.0,,,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,all-AC,27.0,132.0,3346.642191621196,3359.4156363811962,0.0,all-AC,,0,0.0,0.0,0.0,False,False,0,0.0,0.0,0.0
rural,original,K1,0.5,20260926,0.94,no_boundary_efficiency_loss,68.78052258677128,467.0489566437507,1431.2634694080002,3.637793620000001,81.6931204,6,0.08404938271604938,0.0014591677809868422,1967.092948638522,2141.392570298522,0.46153846153846156,0.5720198091455748,0|1|2|6|11|13,3-6|3-0|3-1|1-8|13-5|9-2,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,hybrid,27.0,132.0,3346.642191621196,3359.4156363811962,-41.22189239221855,all-AC,,0,0.0,0.0,0.0,True,True,6,0.46153846153846156,0.5720198091455748,-41.22189239221855
rural,original,K1,0.5,20260926,0.94,no_standby_loss,104.13875968556492,3242.5034319356314,0.0,4.2578149199999995,0.0,0,0.0957748692164467,0.0014591677809868422,3346.642191621196,3359.4156363811962,0.0,0.0,,,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,all-AC,27.0,132.0,3346.642191621196,3359.4156363811962,0.0,all-AC,,0,0.0,0.0,0.0,False,False,0,0.0,0.0,0.0
rural,original,K1,0.5,20260926,0.94,no_capacity_regularizer,104.13875968556492,3242.5034319356314,0.0,4.2578149199999995,0.0,0,0.0957748692164467,0.0014591677809868422,3346.642191621196,3359.4156363811962,0.0,0.0,,,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,all-AC,27.0,132.0,3346.642191621196,3359.4156363811962,0.0,all-AC,,0,0.0,0.0,0.0,False,False,0,0.0,0.0,0.0
rural,original,K1,0.5,20260926,0.94,no_endpoint_mismatch_loss,104.13875968556492,0.0,0.0,4.2578149199999995,0.0,0,0.0957748692164467,0.0014591677809868422,104.13875968556492,116.91220444556492,0.0,0.0,,,3-6:2|3-7:2|3-0:2|3-1:2|6-11:2|7-10:2|1-8:1.5|11-13:2|10-9:2|8-12:1|13-5:2|9-2:2|5-4:2,all-AC,27.0,132.0,104.13875968556492,116.91220444556492,0.0,all-AC,,0,0.0,0.0,0.0,False,False,0,0.0,0.0,0.0
